bt_mac_scanner;lat;lon;accuracy;provider;timestamp
3af792901928260d69a2d5a284a8ee23;55.7082669;12.5124443;710;network;2012-07-03 18:14:53
d8373b64113a56c3b6bb106cdbc19350;55.61146619;12.08144172;3;gps;2012-07-03 18:14:59
3af792901928260d69a2d5a284a8ee23;55.7161246666667;12.5187276;32;gps;2012-07-03 18:15:22
ff1857a26104cf0a28145763e67facc3;55.7832884;12.5195455;46;network;2012-07-03 18:15:27
ff1857a26104cf0a28145763e67facc3;55.7835288578644;12.5194080546498;10;gps;2012-07-03 18:15:33
1096308782178a9d875d5c3eadd610b2;55.6233941;12.0544619;1584;network;2012-07-03 18:16:05
36175e2334dca6037524e831752586c8;55.6854434;11.084846;117;network;2012-07-03 18:16:10
1096308782178a9d875d5c3eadd610b2;55.62253439;12.07551953;24;gps;2012-07-03 18:16:16
9c8a653e2ec79419585ac06db084158e;55.496046259068;11.982317911461;5;gps;2012-07-03 18:16:22
36175e2334dca6037524e831752586c8;55.68498977;11.08576399;190;gps;2012-07-03 18:18:40
ecc9a1a51d377550c4d7f1cb1a10724d;55.0166101148352;11.9200163986534;40;gps;2012-07-03 18:18:41
ecc9a1a51d377550c4d7f1cb1a10724d;55.0769312;11.8430726;3272;network;2012-07-03 18:18:43
7171b8b02ce5410558db491e8dcc42c7;55.6793162333333;12.6052054666667;75;network;2012-07-03 18:20:05
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-03 18:20:29
f9b58c8ef39ad0da343027df388d58c2;55.69404024;12.15163548;22;gps;2012-07-03 18:20:36
932d4f4ae7f2d6bfe754900767acc4e8;55.4084083;11.57349484;9;gps;2012-07-03 18:20:54
932d4f4ae7f2d6bfe754900767acc4e8;55.4121387;11.5605552;2519;network;2012-07-03 18:20:56
872ff61e5958bd767b8b4326e43e2c1a;55.65348;12.1077404;22;network;2012-07-03 18:21:26
872ff61e5958bd767b8b4326e43e2c1a;55.6534235319123;12.1075931657106;5;gps;2012-07-03 18:21:28
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 18:21:44
6922773dad726249fea6280b7a9382e9;55.73210523;12.50984381;27;gps;2012-07-03 18:21:47
5d1117af7c204ba06b60b417a383361f;55.6807399;12.5165687;48;network;2012-07-03 18:21:56
6314188b49563e23d4b2dc1449971f01;55.6233941;12.0544619;1584;network;2012-07-03 18:23:25
f7dce634b2b4a567dc82497bdf2f24c1;55.6696228;12.4949779;1071;network;2012-07-03 18:23:29
df471e9b2468eb1c209d95b7d93a4479;55.6742205;12.5321764;601;network;2012-07-03 18:24:18
df471e9b2468eb1c209d95b7d93a4479;55.67366338;12.52751174;28;gps;2012-07-03 18:24:22
df471e9b2468eb1c209d95b7d93a4479;55.67366338;12.52751174;28;gps_cached;2012-07-03 18:24:22
82f776917d383b67b96248d9b8d4c5ac;55.6190353;12.0678027;999;network;2012-07-03 18:24:34
82f776917d383b67b96248d9b8d4c5ac;55.6192782616325;12.0676521147839;32;gps;2012-07-03 18:24:40
4cc02dc999ffb8ea85154b1cc2652cc5;55.6096702;12.0586906;2587;network;2012-07-03 18:25:09
4cc02dc999ffb8ea85154b1cc2652cc5;55.61567477;12.0830004;6;gps;2012-07-03 18:25:12
ecc9a1a51d377550c4d7f1cb1a10724d;55.0167605699971;11.919777514413;50;gps;2012-07-03 18:26:11
ecc9a1a51d377550c4d7f1cb1a10724d;55.0162884666667;11.9202271333333;141;network;2012-07-03 18:26:11
3af792901928260d69a2d5a284a8ee23;55.7082669;12.5124443;710;network;2012-07-03 18:27:11
3af792901928260d69a2d5a284a8ee23;55.7160511333333;12.5186757;32;gps;2012-07-03 18:27:12
ff1857a26104cf0a28145763e67facc3;55.7833035;12.5195008;20;network;2012-07-03 18:27:12
1096308782178a9d875d5c3eadd610b2;55.6233941;12.0544619;1584;network;2012-07-03 18:27:14
ff1857a26104cf0a28145763e67facc3;55.7836063485593;12.5198605936021;10;gps;2012-07-03 18:27:17
1096308782178a9d875d5c3eadd610b2;55.6230021;12.07582115;13;gps;2012-07-03 18:27:19
ec0255d6c43088236f89408ddaacb2ba;55.841062775;12.17045405;100;network;2012-07-03 18:27:42
ec0255d6c43088236f89408ddaacb2ba;55.84128481;12.17028403;28;gps;2012-07-03 18:27:45
d8373b64113a56c3b6bb106cdbc19350;55.6090357;12.0914761;1300;network;2012-07-03 18:27:54
d8373b64113a56c3b6bb106cdbc19350;55.6114252;12.08166534;23;gps;2012-07-03 18:27:57
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 18:29:08
6922773dad726249fea6280b7a9382e9;55.73208652;12.5097713;30;gps;2012-07-03 18:29:15
9c8a653e2ec79419585ac06db084158e;55.4960364522412;11.9822556339204;5;gps;2012-07-03 18:29:34
3fcb9de31c6faf349154ecd3b8c6aa20;58.1899791;8.0352246;157;network;2012-07-03 18:30:14
6314188b49563e23d4b2dc1449971f01;55.6236417;12.0552899;1801;network;2012-07-03 18:32:58
7171b8b02ce5410558db491e8dcc42c7;55.679335675;12.6051465;75;network;2012-07-03 18:33:38
932d4f4ae7f2d6bfe754900767acc4e8;55.40834823;11.57359073;14;gps;2012-07-03 18:34:07
932d4f4ae7f2d6bfe754900767acc4e8;55.4121387;11.5605552;2519;network;2012-07-03 18:34:08
ecc9a1a51d377550c4d7f1cb1a10724d;55.0163099588826;11.9150722492486;45;gps;2012-07-03 18:34:24
1f1e25bc98d528d53bb1003d299d3ade;54.9194847;9.8931052;46;network;2012-07-03 18:34:27
ecc9a1a51d377550c4d7f1cb1a10724d;55.0162884666667;11.9202271333333;141;network;2012-07-03 18:34:29
1f1e25bc98d528d53bb1003d299d3ade;54.9193082470447;9.8929604049772;5;gps;2012-07-03 18:34:37
5d1117af7c204ba06b60b417a383361f;55.6807426;12.5165937;20;network;2012-07-03 18:35:08
5d1117af7c204ba06b60b417a383361f;55.6809176830575;12.5172214675695;10;gps;2012-07-03 18:35:28
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 18:36:34
f7dce634b2b4a567dc82497bdf2f24c1;55.6696228;12.4949779;1071;network;2012-07-03 18:36:41
897567e629a620ff41749c4aae72a561;55.7075607;12.544804;703;network;2012-07-03 18:37:02
6922773dad726249fea6280b7a9382e9;55.73207058;12.50983858;84;gps;2012-07-03 18:37:21
82f776917d383b67b96248d9b8d4c5ac;55.6190353;12.0678027;999;network;2012-07-03 18:37:46
1096308782178a9d875d5c3eadd610b2;55.6233941;12.0544619;1584;network;2012-07-03 18:37:49
82f776917d383b67b96248d9b8d4c5ac;55.6191625284643;12.0678891535406;48;gps;2012-07-03 18:37:52
1096308782178a9d875d5c3eadd610b2;55.6226061;12.07595901;48;gps;2012-07-03 18:38:30
3af792901928260d69a2d5a284a8ee23;55.7082669;12.5124443;710;network;2012-07-03 18:39:21
3af792901928260d69a2d5a284a8ee23;55.716146;12.5185674166667;32;gps;2012-07-03 18:39:22
ff1857a26104cf0a28145763e67facc3;55.7833072;12.5195128;20;network;2012-07-03 18:39:27
ff1857a26104cf0a28145763e67facc3;55.7837125472724;12.5190774723887;10;gps;2012-07-03 18:39:30
ec0255d6c43088236f89408ddaacb2ba;55.8411422333333;12.1703572333333;100;network;2012-07-03 18:40:55
ec0255d6c43088236f89408ddaacb2ba;55.84118496;12.17023682;24;gps;2012-07-03 18:41:01
d8373b64113a56c3b6bb106cdbc19350;55.61137495;12.08153744;11;gps;2012-07-03 18:41:06
d8373b64113a56c3b6bb106cdbc19350;55.6090357;12.0914761;1300;network;2012-07-03 18:41:06
36175e2334dca6037524e831752586c8;55.6854434;11.084846;117;network;2012-07-03 18:41:23
9c8a653e2ec79419585ac06db084158e;55.4961013700813;11.9823244493455;5;gps;2012-07-03 18:42:47
6314188b49563e23d4b2dc1449971f01;55.6232117;12.0530138;1656;network;2012-07-03 18:42:58
ecc9a1a51d377550c4d7f1cb1a10724d;55.0144811114296;11.9153858162463;5;gps_cached;2012-07-03 18:43:19
36175e2334dca6037524e831752586c8;55.68532541;11.08494213;205;gps;2012-07-03 18:43:54
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 18:44:14
6922773dad726249fea6280b7a9382e9;55.73205882;12.50980613;45;gps;2012-07-03 18:44:22
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-03 18:45:41
f9b58c8ef39ad0da343027df388d58c2;55.69407745;12.15184498;12;gps;2012-07-03 18:45:48
7171b8b02ce5410558db491e8dcc42c7;55.6793162333333;12.6052054666667;75;network;2012-07-03 18:46:46
932d4f4ae7f2d6bfe754900767acc4e8;55.40834041;11.5735449;6;gps;2012-07-03 18:47:18
932d4f4ae7f2d6bfe754900767acc4e8;55.4121387;11.5605552;2519;network;2012-07-03 18:47:20
1f1e25bc98d528d53bb1003d299d3ade;54.9196559;9.8935252;52;network;2012-07-03 18:47:35
872ff61e5958bd767b8b4326e43e2c1a;55.65348;12.1077397;25;network;2012-07-03 18:47:36
872ff61e5958bd767b8b4326e43e2c1a;55.6534715602174;12.1076291240752;5;gps;2012-07-03 18:47:44
1f1e25bc98d528d53bb1003d299d3ade;54.9191595939919;9.89313248544931;10;gps;2012-07-03 18:47:50
1096308782178a9d875d5c3eadd610b2;55.6233941;12.0544619;1584;network;2012-07-03 18:48:16
5d1117af7c204ba06b60b417a383361f;55.6807329;12.516613;49;network;2012-07-03 18:48:20
1096308782178a9d875d5c3eadd610b2;55.62262084;12.07561097;11;gps;2012-07-03 18:48:22
4cc02dc999ffb8ea85154b1cc2652cc5;55.6096702;12.0586906;2587;network;2012-07-03 18:48:38
4cc02dc999ffb8ea85154b1cc2652cc5;55.61417557;12.09035156;6;gps;2012-07-03 18:48:43
249ea829217efe21820483384a0e3478;59.2074661;10.9787087;37;network;2012-07-03 18:49:00
249ea829217efe21820483384a0e3478;59.20722981;10.97919086;7;gps;2012-07-03 18:49:12
f7dce634b2b4a567dc82497bdf2f24c1;55.6696228;12.4949779;1071;network;2012-07-03 18:49:53
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 18:50:11
6922773dad726249fea6280b7a9382e9;55.73203587;12.50981462;39;gps;2012-07-03 18:50:18
82f776917d383b67b96248d9b8d4c5ac;55.6196144;12.0681719;830;network;2012-07-03 18:50:59
82f776917d383b67b96248d9b8d4c5ac;55.618672177374;12.0707083410468;48;gps;2012-07-03 18:51:02
3af792901928260d69a2d5a284a8ee23;55.7082669;12.5124443;710;network;2012-07-03 18:51:18
3af792901928260d69a2d5a284a8ee23;55.7160800166667;12.5185480166667;96;gps;2012-07-03 18:51:28
ff1857a26104cf0a28145763e67facc3;55.7832918;12.5195396;54;network;2012-07-03 18:51:45
6314188b49563e23d4b2dc1449971f01;55.6232117;12.0530138;1656;network;2012-07-03 18:52:11
ff1857a26104cf0a28145763e67facc3;55.7834952045232;12.5188206508756;10;gps;2012-07-03 18:52:11
07e7a712d97cd771eecb7309b07b8341;55.6796313;12.5698217;1613;network;2012-07-03 18:52:33
ecc9a1a51d377550c4d7f1cb1a10724d;55.0136938411742;11.908357758075;50;gps;2012-07-03 18:53:17
ecc9a1a51d377550c4d7f1cb1a10724d;55.0125503;11.9109118;1572;network;2012-07-03 18:53:20
ec0255d6c43088236f89408ddaacb2ba;55.841062775;12.17045405;100;network;2012-07-03 18:54:07
ec0255d6c43088236f89408ddaacb2ba;55.84114998;12.17040652;18;gps;2012-07-03 18:54:11
d8373b64113a56c3b6bb106cdbc19350;55.6090357;12.0914761;1300;network;2012-07-03 18:54:31
d8373b64113a56c3b6bb106cdbc19350;55.61152856;12.08160138;44;gps;2012-07-03 18:54:40
ce1f2b8d84a7bebd1d24b46a65562b9b;55.4068122245371;10.4089111369103;5;gps_cached;2012-07-03 18:54:41
225d9d4b3645c616eda002edce484821;55.4068122245371;10.4089111369103;5;gps_cached;2012-07-03 18:54:41
3fcb9de31c6faf349154ecd3b8c6aa20;58.1899791;8.0352246;157;network;2012-07-03 18:55:26
9c8a653e2ec79419585ac06db084158e;55.4961110511795;11.9821546319872;5;gps;2012-07-03 18:55:56
1096308782178a9d875d5c3eadd610b2;55.6233941;12.0544619;1584;network;2012-07-03 18:59:06
1096308782178a9d875d5c3eadd610b2;55.62260591;12.07560728;22;gps;2012-07-03 18:59:14
7171b8b02ce5410558db491e8dcc42c7;55.679335675;12.6051465;75;network;2012-07-03 19:00:02
932d4f4ae7f2d6bfe754900767acc4e8;55.40833678;11.57359713;7;gps;2012-07-03 19:00:30
932d4f4ae7f2d6bfe754900767acc4e8;55.4121387;11.5605552;2519;network;2012-07-03 19:00:32
df471e9b2468eb1c209d95b7d93a4479;55.67229595;12.492828675;130;network;2012-07-03 19:00:48
1f1e25bc98d528d53bb1003d299d3ade;54.9194729;9.8930841;24;network;2012-07-03 19:00:51
df471e9b2468eb1c209d95b7d93a4479;55.67225371;12.49235951;34;gps;2012-07-03 19:00:59
1f1e25bc98d528d53bb1003d299d3ade;54.9191801715642;9.89316735416651;10;gps;2012-07-03 19:01:02
5d1117af7c204ba06b60b417a383361f;55.680728;12.5166493;51;network;2012-07-03 19:01:32
6314188b49563e23d4b2dc1449971f01;55.6232117;12.0530138;1656;network;2012-07-03 19:01:50
07e7a712d97cd771eecb7309b07b8341;55.6737001;12.5622185;1194;network;2012-07-03 19:02:04
5d1117af7c204ba06b60b417a383361f;55.6807434232906;12.5173899438232;10;gps;2012-07-03 19:02:07
ecc9a1a51d377550c4d7f1cb1a10724d;55.0109416851774;11.9073577132076;50;gps;2012-07-03 19:02:54
ecc9a1a51d377550c4d7f1cb1a10724d;55.010849225;11.906873875;136;network;2012-07-03 19:02:57
3af792901928260d69a2d5a284a8ee23;55.7160015;12.5185257;22;network;2012-07-03 19:02:59
249ea829217efe21820483384a0e3478;59.204477;10.9651616;43;network;2012-07-03 19:03:06
249ea829217efe21820483384a0e3478;59.20452414;10.9654917;14;gps;2012-07-03 19:03:09
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 19:03:26
3af792901928260d69a2d5a284a8ee23;55.7159869166667;12.5187909666667;96;gps;2012-07-03 19:03:30
b17417d85d42947ec09b69bc670983f9;55.6297086;12.0833204;914;network;2012-07-03 19:03:43
6922773dad726249fea6280b7a9382e9;55.73204305;12.50979477;65;gps;2012-07-03 19:03:51
82f776917d383b67b96248d9b8d4c5ac;55.6196144;12.0681719;830;network;2012-07-03 19:04:11
897567e629a620ff41749c4aae72a561;55.7075607;12.544804;703;network;2012-07-03 19:04:15
82f776917d383b67b96248d9b8d4c5ac;55.6192889400476;12.067726557779;16;gps;2012-07-03 19:04:16
ff1857a26104cf0a28145763e67facc3;55.7832997;12.5195478;54;network;2012-07-03 19:04:30
ff1857a26104cf0a28145763e67facc3;55.7835691329092;12.5189928151667;10;gps;2012-07-03 19:04:35
3af792901928260d69a2d5a284a8ee23;55.7159997;12.5185256;25;network;2012-07-03 19:05:28
3af792901928260d69a2d5a284a8ee23;55.7160142333333;12.5188442166667;96;gps;2012-07-03 19:05:58
36175e2334dca6037524e831752586c8;55.6854434;11.084846;117;network;2012-07-03 19:06:34
ec0255d6c43088236f89408ddaacb2ba;55.841062775;12.17045405;100;network;2012-07-03 19:07:19
ec0255d6c43088236f89408ddaacb2ba;55.84132466;12.17030551;16;gps;2012-07-03 19:07:22
d8373b64113a56c3b6bb106cdbc19350;55.6090357;12.0914761;1300;network;2012-07-03 19:07:57
d8373b64113a56c3b6bb106cdbc19350;55.61136183;12.08158652;17;gps;2012-07-03 19:07:59
9c8a653e2ec79419585ac06db084158e;55.4962412640452;11.9818804599345;5;gps;2012-07-03 19:09:07
4cc02dc999ffb8ea85154b1cc2652cc5;55.6096702;12.0586906;2587;network;2012-07-03 19:10:13
4cc02dc999ffb8ea85154b1cc2652cc5;55.6141156;12.09004589;8;gps;2012-07-03 19:10:23
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-03 19:10:53
f9b58c8ef39ad0da343027df388d58c2;55.69419041;12.15171298;11;gps;2012-07-03 19:10:58
f9b58c8ef39ad0da343027df388d58c2;55.69419041;12.15171298;11;gps_cached;2012-07-03 19:10:58
1096308782178a9d875d5c3eadd610b2;55.6236417;12.0552899;1801;network;2012-07-03 19:11:26
6314188b49563e23d4b2dc1449971f01;55.6232117;12.0530138;1656;network;2012-07-03 19:11:28
1096308782178a9d875d5c3eadd610b2;55.62262939;12.07555;11;gps;2012-07-03 19:11:34
872ff61e5958bd767b8b4326e43e2c1a;55.6523252;12.1402289;1438;network;2012-07-03 19:11:46
07e7a712d97cd771eecb7309b07b8341;55.6737001;12.5622185;1194;network;2012-07-03 19:11:47
872ff61e5958bd767b8b4326e43e2c1a;55.6567345932126;12.1173406485468;5;gps;2012-07-03 19:11:51
249ea829217efe21820483384a0e3478;59.2045637;10.9659652;25;network;2012-07-03 19:12:44
ecc9a1a51d377550c4d7f1cb1a10724d;55.0125503;11.9109118;1572;network;2012-07-03 19:12:49
932d4f4ae7f2d6bfe754900767acc4e8;55.40828967;11.57362553;12;gps;2012-07-03 19:13:43
932d4f4ae7f2d6bfe754900767acc4e8;55.4121387;11.5605552;2519;network;2012-07-03 19:13:44
249ea829217efe21820483384a0e3478;59.20440151;10.96544093;72;gps;2012-07-03 19:13:47
7171b8b02ce5410558db491e8dcc42c7;55.679335675;12.6051465;75;network;2012-07-03 19:13:52
1f1e25bc98d528d53bb1003d299d3ade;54.9194766;9.8930805;72;network;2012-07-03 19:14:04
1f1e25bc98d528d53bb1003d299d3ade;54.9192093824968;9.89308202639222;10;gps;2012-07-03 19:14:15
ba7169b72b975f211c7bc439be6ba0fb;55.6196144;12.0681719;830;network;2012-07-03 19:14:32
ba7169b72b975f211c7bc439be6ba0fb;55.6193398603447;12.0676630206206;32;gps;2012-07-03 19:14:37
5d1117af7c204ba06b60b417a383361f;55.6807464;12.5165656;47;network;2012-07-03 19:14:44
3af792901928260d69a2d5a284a8ee23;55.7159997;12.5185256;25;network;2012-07-03 19:15:04
3af792901928260d69a2d5a284a8ee23;55.71625815;12.5188834666667;64;gps;2012-07-03 19:15:10
5d1117af7c204ba06b60b417a383361f;55.6809469358996;12.5175155047327;10;gps;2012-07-03 19:16:34
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 19:16:37
b17417d85d42947ec09b69bc670983f9;55.6228297;12.0561122;1972;network;2012-07-03 19:16:55
6922773dad726249fea6280b7a9382e9;55.73221238;12.50982075;51;gps;2012-07-03 19:16:56
ff1857a26104cf0a28145763e67facc3;55.7832931;12.5195423;54;network;2012-07-03 19:17:15
ff1857a26104cf0a28145763e67facc3;55.7835257565603;12.5188423600048;10;gps;2012-07-03 19:17:22
5488e17db9e015b67c541653c5adbf1d;55.609145;12.076799;2315;network;2012-07-03 19:17:23
5488e17db9e015b67c541653c5adbf1d;55.6129775367598;12.0898736584471;24;gps;2012-07-03 19:17:26
897567e629a620ff41749c4aae72a561;55.7075607;12.544804;703;network;2012-07-03 19:17:44
931ea352483c78304798c55b4fe6779a;55.6479249;12.54697891;21;gps;2012-07-03 19:18:40
df471e9b2468eb1c209d95b7d93a4479;55.67229595;12.492828675;130;network;2012-07-03 19:18:47
df471e9b2468eb1c209d95b7d93a4479;55.67225683;12.49230748;23;gps;2012-07-03 19:19:17
07e7a712d97cd771eecb7309b07b8341;55.6737001;12.5622185;1194;network;2012-07-03 19:19:34
ec0255d6c43088236f89408ddaacb2ba;55.8411422333333;12.1703572333333;100;network;2012-07-03 19:20:31
ec0255d6c43088236f89408ddaacb2ba;55.84120672;12.17027101;21;gps;2012-07-03 19:20:35
3fcb9de31c6faf349154ecd3b8c6aa20;58.1899791;8.0352246;157;network;2012-07-03 19:20:39
d8373b64113a56c3b6bb106cdbc19350;55.6090357;12.0914761;1300;network;2012-07-03 19:21:07
d8373b64113a56c3b6bb106cdbc19350;55.6113636;12.08109833;35;gps;2012-07-03 19:21:09
1096308782178a9d875d5c3eadd610b2;55.6232117;12.0530138;1656;network;2012-07-03 19:21:13
1096308782178a9d875d5c3eadd610b2;55.62274587;12.07576575;24;gps;2012-07-03 19:21:21
249ea829217efe21820483384a0e3478;59.2045636;10.9659658;25;network;2012-07-03 19:22:20
9c8a653e2ec79419585ac06db084158e;55.4961523739621;11.9822112098336;5;gps;2012-07-03 19:22:22
ecc9a1a51d377550c4d7f1cb1a10724d;55.0104997912422;11.906082155183;50;gps;2012-07-03 19:22:23
ecc9a1a51d377550c4d7f1cb1a10724d;55.0107838333333;11.9068938666667;140;network;2012-07-03 19:22:25
249ea829217efe21820483384a0e3478;59.20427478;10.96542718;40;gps;2012-07-03 19:22:43
ba7169b72b975f211c7bc439be6ba0fb;55.6190353;12.0678027;999;network;2012-07-03 19:24:08
ba7169b72b975f211c7bc439be6ba0fb;55.6192676635569;12.0677301512947;32;gps;2012-07-03 19:24:12
008ade35b1c3468ca16ebb822f74be0b;55.6223378;12.0958408;1459;network;2012-07-03 19:24:35
3af792901928260d69a2d5a284a8ee23;55.7082669;12.5124443;710;network;2012-07-03 19:24:41
5488e17db9e015b67c541653c5adbf1d;55.6129645550655;12.0899299298347;16;gps_cached;2012-07-03 19:25:09
3af792901928260d69a2d5a284a8ee23;55.716132;12.5189180333333;24;gps;2012-07-03 19:25:10
008ade35b1c3468ca16ebb822f74be0b;55.6157429376617;12.0986761618406;5;gps_cached;2012-07-03 19:25:12
008ade35b1c3468ca16ebb822f74be0b;55.6157429376617;12.0986761618406;5;gps;2012-07-03 19:25:12
77edbf22202cb2a72ae7d6746c8c4e01;59.8480379;10.6707561;1157;network;2012-07-03 19:26:16
7171b8b02ce5410558db491e8dcc42c7;55.6793175;12.60532356;75;network;2012-07-03 19:26:53
932d4f4ae7f2d6bfe754900767acc4e8;55.4083531;11.57353756;7;gps;2012-07-03 19:26:54
932d4f4ae7f2d6bfe754900767acc4e8;55.4121387;11.5605552;2519;network;2012-07-03 19:26:56
1f1e25bc98d528d53bb1003d299d3ade;54.9195237;9.8932467;66;network;2012-07-03 19:27:15
1f1e25bc98d528d53bb1003d299d3ade;54.9192764796317;9.89311127923429;10;gps;2012-07-03 19:27:26
5d1117af7c204ba06b60b417a383361f;55.6807434;12.5165583;47;network;2012-07-03 19:27:56
249ea829217efe21820483384a0e3478;59.2045634;10.965965;25;network;2012-07-03 19:28:21
931ea352483c78304798c55b4fe6779a;55.6479336;12.54690041;99;gps;2012-07-03 19:28:39
5d1117af7c204ba06b60b417a383361f;55.6808754382655;12.5173129979521;10;gps;2012-07-03 19:28:41
249ea829217efe21820483384a0e3478;59.20431282;10.96535323;70;gps;2012-07-03 19:29:20
f7dce634b2b4a567dc82497bdf2f24c1;55.6658833;12.4899531;1871;network;2012-07-03 19:29:30
ff1857a26104cf0a28145763e67facc3;55.7832963;12.5195414;54;network;2012-07-03 19:29:33
ff1857a26104cf0a28145763e67facc3;55.7839722186327;12.5189115107059;15;gps;2012-07-03 19:29:34
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 19:29:50
6922773dad726249fea6280b7a9382e9;55.73214683;12.50988889;49;gps;2012-07-03 19:29:56
5488e17db9e015b67c541653c5adbf1d;55.6128642651279;12.0900456798773;48;gps;2012-07-03 19:30:09
897567e629a620ff41749c4aae72a561;55.7075607;12.544804;703;network;2012-07-03 19:30:44
6314188b49563e23d4b2dc1449971f01;55.6232117;12.0530138;1656;network;2012-07-03 19:31:13
5488e17db9e015b67c541653c5adbf1d;55.6144829;12.0841396;1532;network;2012-07-03 19:31:36
ecc9a1a51d377550c4d7f1cb1a10724d;55.0109120132402;11.9072840362787;50;gps;2012-07-03 19:31:44
36175e2334dca6037524e831752586c8;55.6854434;11.084846;117;network;2012-07-03 19:31:47
ecc9a1a51d377550c4d7f1cb1a10724d;55.0107838333333;11.9068938666667;140;network;2012-07-03 19:31:47
1096308782178a9d875d5c3eadd610b2;55.6232117;12.0530138;1656;network;2012-07-03 19:33:19
1096308782178a9d875d5c3eadd610b2;55.62025841;12.07549669;16;gps;2012-07-03 19:33:26
ec0255d6c43088236f89408ddaacb2ba;55.8411422333333;12.1703572333333;100;network;2012-07-03 19:33:43
ba7169b72b975f211c7bc439be6ba0fb;55.6308769;12.0588158;1779;network;2012-07-03 19:33:45
ec0255d6c43088236f89408ddaacb2ba;55.8413508;12.17032433;11;gps;2012-07-03 19:33:47
ba7169b72b975f211c7bc439be6ba0fb;55.6192018722884;12.0676709019232;32;gps;2012-07-03 19:33:48
d8373b64113a56c3b6bb106cdbc19350;55.6090357;12.0914761;1300;network;2012-07-03 19:34:20
d8373b64113a56c3b6bb106cdbc19350;55.6114539;12.08157764;5;gps;2012-07-03 19:35:41
9c8a653e2ec79419585ac06db084158e;55.4961611330509;11.98192932643;10;gps;2012-07-03 19:35:50
3af792901928260d69a2d5a284a8ee23;55.7160015;12.5185257;22;network;2012-07-03 19:36:04
3af792901928260d69a2d5a284a8ee23;55.7161193333333;12.5188862666667;24;gps;2012-07-03 19:36:10
df471e9b2468eb1c209d95b7d93a4479;55.67229595;12.492828675;130;network;2012-07-03 19:36:48
df471e9b2468eb1c209d95b7d93a4479;55.67226192;12.49256318;17;gps;2012-07-03 19:36:49
872ff61e5958bd767b8b4326e43e2c1a;55.6572595;12.1163969;40;network;2012-07-03 19:37:01
872ff61e5958bd767b8b4326e43e2c1a;55.6569410813972;12.1171155944467;5;gps;2012-07-03 19:37:04
07e7a712d97cd771eecb7309b07b8341;55.6375852;12.0869791;1139;network;2012-07-03 19:37:54
67f2ab55715705c135250c0c00917736;59.2045627;10.9659665;24;network;2012-07-03 19:37:57
008ade35b1c3468ca16ebb822f74be0b;55.6223378;12.0958408;1459;network;2012-07-03 19:38:56
008ade35b1c3468ca16ebb822f74be0b;55.6158115435392;12.0985790994018;10;gps;2012-07-03 19:39:03
7171b8b02ce5410558db491e8dcc42c7;55.6793745;12.6048846666667;116;network;2012-07-03 19:40:04
932d4f4ae7f2d6bfe754900767acc4e8;55.40833183;11.5735506;15;gps;2012-07-03 19:40:05
932d4f4ae7f2d6bfe754900767acc4e8;55.4121387;11.5605552;2519;network;2012-07-03 19:40:08
5488e17db9e015b67c541653c5adbf1d;55.6131287374847;12.0898375407095;24;gps;2012-07-03 19:40:26
1f1e25bc98d528d53bb1003d299d3ade;54.9195348;9.8932637;66;network;2012-07-03 19:40:27
1f1e25bc98d528d53bb1003d299d3ade;54.919203389436;9.89311337471008;10;gps;2012-07-03 19:40:39
ecc9a1a51d377550c4d7f1cb1a10724d;55.0108365342021;11.9072475749999;50;gps;2012-07-03 19:40:54
ecc9a1a51d377550c4d7f1cb1a10724d;55.0107838333333;11.9068938666667;140;network;2012-07-03 19:40:56
5d1117af7c204ba06b60b417a383361f;55.6807434;12.5165859;48;network;2012-07-03 19:41:08
ff1857a26104cf0a28145763e67facc3;55.783293;12.5195559;53;network;2012-07-03 19:41:35
ff1857a26104cf0a28145763e67facc3;55.784050966613;12.5189242511988;10;gps;2012-07-03 19:41:41
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-03 19:41:43
5d1117af7c204ba06b60b417a383361f;55.6808876339346;12.5168832577765;10;gps;2012-07-03 19:41:46
f9b58c8ef39ad0da343027df388d58c2;55.69416197;12.15177833;26;gps;2012-07-03 19:41:50
6922773dad726249fea6280b7a9382e9;55.7325014;12.5128026;666;network;2012-07-03 19:42:59
07e7a712d97cd771eecb7309b07b8341;55.6375852;12.0869791;1139;network;2012-07-03 19:43:01
6922773dad726249fea6280b7a9382e9;55.73224365;12.51005329;44;gps;2012-07-03 19:43:17
