bt_mac_scanner;bt_mac_discovered;timestamp;discoveryTime 
a96e4ec19acb4697234b1d52d1e5263b;0297427a757adb986880a0ac9b9baae3;"2012-06-30 12:07:05";31 
a96e4ec19acb4697234b1d52d1e5263b;11dd307f7cd0e95eb10b86a4f89cfda6;"2012-06-30 12:07:05";31 
a96e4ec19acb4697234b1d52d1e5263b;350f6a3d16af6299f5464695ccad2ccb;"2012-06-30 12:07:05";31 
a96e4ec19acb4697234b1d52d1e5263b;f8bcb81c06a1e070f1a59e26290dd121;"2012-06-30 12:07:05";31 
a96e4ec19acb4697234b1d52d1e5263b;b300735cb88cda472ef432661ae8ce89;"2012-06-30 12:07:05";31 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 12:10:40";20 
e1078d1a1331235f3f8fd6cef96cd308;e07fd565601a19701d6b4ea889c63e17;"2012-06-30 12:11:21";21 
e1078d1a1331235f3f8fd6cef96cd308;fa82659891ef711b71133b6c43e84517;"2012-06-30 12:11:21";21 
e1078d1a1331235f3f8fd6cef96cd308;1347617e4d29cc768da85c77f33ec16a;"2012-06-30 12:11:21";21 
e1078d1a1331235f3f8fd6cef96cd308;b1f3fa5fb819056dc321d63a6fe801e3;"2012-06-30 12:11:21";21 
a96e4ec19acb4697234b1d52d1e5263b;4b3ddf598ca1141033ceb3f33c772d73;"2012-06-30 12:13:05";46 
a96e4ec19acb4697234b1d52d1e5263b;1d76f4717ada729e3d7cbcfe3067e9b9;"2012-06-30 12:13:05";46 
a96e4ec19acb4697234b1d52d1e5263b;4f25a2587f3af9d6e1401beec2e251f3;"2012-06-30 12:13:05";46 
a96e4ec19acb4697234b1d52d1e5263b;f5cabce24ff81196405cbd34ca81c0a5;"2012-06-30 12:13:05";46 
a96e4ec19acb4697234b1d52d1e5263b;c269dc2e6c899ca1475accc7d0fee6d9;"2012-06-30 12:13:05";46 
a96e4ec19acb4697234b1d52d1e5263b;3c04dfdde085ae22c60e9c9b1e2da2b2;"2012-06-30 12:13:05";46 
a96e4ec19acb4697234b1d52d1e5263b;11ea1aeefd7d6c884ee1cf431a6b1f8f;"2012-06-30 12:13:05";46 
a96e4ec19acb4697234b1d52d1e5263b;1cc0318d5727ae7a91840f5c7ef448f9;"2012-06-30 12:21:09";22 
a96e4ec19acb4697234b1d52d1e5263b;f7ee317e7f6ff8eab525f7d0d1d76812;"2012-06-30 12:21:09";22 
a96e4ec19acb4697234b1d52d1e5263b;0a4e9ab0bb439db90ed4fbc3dc914b6b;"2012-06-30 12:21:09";22 
e1078d1a1331235f3f8fd6cef96cd308;06d1532b4973f71823fdfedc2141fa9d;"2012-06-30 12:21:58";21 
e1078d1a1331235f3f8fd6cef96cd308;e07fd565601a19701d6b4ea889c63e17;"2012-06-30 12:21:58";21 
e1078d1a1331235f3f8fd6cef96cd308;fa82659891ef711b71133b6c43e84517;"2012-06-30 12:21:58";21 
9fb011524993c741c20ab05910eefc7f;64ad554f7c4eda86e222e3aa388de8f6;"2012-06-30 12:22:56";22 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 12:23:13";20 
a96e4ec19acb4697234b1d52d1e5263b;11bacff03eb6258b8ac5a206d9006110;"2012-06-30 12:31:42";36 
a96e4ec19acb4697234b1d52d1e5263b;9c7e75d65112e2e6477bea72cf93cc52;"2012-06-30 12:31:42";36 
a96e4ec19acb4697234b1d52d1e5263b;ef9173ff60a4c7304e88ac8e95edd69e;"2012-06-30 12:31:42";36 
a96e4ec19acb4697234b1d52d1e5263b;1cc0318d5727ae7a91840f5c7ef448f9;"2012-06-30 12:31:42";36 
a96e4ec19acb4697234b1d52d1e5263b;309b969b56c939509716d9dce25d5988;"2012-06-30 12:31:42";36 
a96e4ec19acb4697234b1d52d1e5263b;0a4e9ab0bb439db90ed4fbc3dc914b6b;"2012-06-30 12:31:42";36 
a96e4ec19acb4697234b1d52d1e5263b;0043cb4d2f9cc4e66c86dfd12f50762f;"2012-06-30 12:31:42";36 
a96e4ec19acb4697234b1d52d1e5263b;02fe05ffdeb7eb0a9e58e751096b11dd;"2012-06-30 12:31:42";36 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 12:32:32";25 
9fb011524993c741c20ab05910eefc7f;64ad554f7c4eda86e222e3aa388de8f6;"2012-06-30 12:32:32";25 
9fb011524993c741c20ab05910eefc7f;b0d7f35e88017db3a5678ab8bb72c404;"2012-06-30 12:32:32";25 
a0a01441b945a253fd479ea531292bac;9d064653306cf8677e5ae35aa6e28d34;"2012-06-30 12:32:46";38 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 12:35:45";20 
9fb011524993c741c20ab05910eefc7f;8ee553bdcc3a48d004a4afe10b9e836d;"2012-06-30 12:42:08";28 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 12:42:08";28 
9fb011524993c741c20ab05910eefc7f;b0d7f35e88017db3a5678ab8bb72c404;"2012-06-30 12:42:08";28 
a96e4ec19acb4697234b1d52d1e5263b;11bacff03eb6258b8ac5a206d9006110;"2012-06-30 12:42:10";20 
e1078d1a1331235f3f8fd6cef96cd308;06d1532b4973f71823fdfedc2141fa9d;"2012-06-30 12:43:38";21 
e1078d1a1331235f3f8fd6cef96cd308;e07fd565601a19701d6b4ea889c63e17;"2012-06-30 12:43:38";21 
e1078d1a1331235f3f8fd6cef96cd308;fa82659891ef711b71133b6c43e84517;"2012-06-30 12:43:38";21 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 12:48:09";20 
9fb011524993c741c20ab05910eefc7f;b0d7f35e88017db3a5678ab8bb72c404;"2012-06-30 12:50:50";28 
e1078d1a1331235f3f8fd6cef96cd308;06d1532b4973f71823fdfedc2141fa9d;"2012-06-30 12:53:56";20 
e1078d1a1331235f3f8fd6cef96cd308;b1f3fa5fb819056dc321d63a6fe801e3;"2012-06-30 12:53:56";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 13:00:34";20 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 13:01:47";21 
9fb011524993c741c20ab05910eefc7f;8ee553bdcc3a48d004a4afe10b9e836d;"2012-06-30 13:01:47";21 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 13:01:47";21 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 13:12:02";24 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 13:12:02";24 
9fb011524993c741c20ab05910eefc7f;b0d7f35e88017db3a5678ab8bb72c404;"2012-06-30 13:12:02";24 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 13:13:00";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 13:16:08";20 
e1078d1a1331235f3f8fd6cef96cd308;911b463cd502f9efad561bd35526c495;"2012-06-30 13:16:13";27 
e1078d1a1331235f3f8fd6cef96cd308;0d532953e5bda168b320ff828ed24425;"2012-06-30 13:16:13";27 
e1078d1a1331235f3f8fd6cef96cd308;2ab53b518272be3bdee79fe24b2a095a;"2012-06-30 13:16:13";27 
e1078d1a1331235f3f8fd6cef96cd308;5474133392b56658e88ee1277c5da604;"2012-06-30 13:16:13";27 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 13:22:07";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 13:22:07";20 
9fb011524993c741c20ab05910eefc7f;64ad554f7c4eda86e222e3aa388de8f6;"2012-06-30 13:22:07";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 13:25:44";20 
a96e4ec19acb4697234b1d52d1e5263b;11bacff03eb6258b8ac5a206d9006110;"2012-06-30 13:30:30";20 
6922773dad726249fea6280b7a9382e9;255b3cfc5f7bfb801eb6f29fbd0043fc;"2012-06-30 13:30:42";30 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 13:32:51";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 13:35:20";20 
e1078d1a1331235f3f8fd6cef96cd308;0115a5079d02d30aa2deb244cc5d4ef0;"2012-06-30 13:40:02";47 
e1078d1a1331235f3f8fd6cef96cd308;cc3ec499f3b42c6f174fe111851fe78e;"2012-06-30 13:40:02";47 
e1078d1a1331235f3f8fd6cef96cd308;632a7d8de17cfeed6b8ea4526e2454bc;"2012-06-30 13:40:02";47 
e1078d1a1331235f3f8fd6cef96cd308;ebb1c32c24335f424ba296e59ba74382;"2012-06-30 13:40:02";47 
e1078d1a1331235f3f8fd6cef96cd308;636bd398720b333f9a9c0239e3801779;"2012-06-30 13:40:02";47 
e1078d1a1331235f3f8fd6cef96cd308;46db3da52dc2459216975747ff2c752a;"2012-06-30 13:40:02";47 
e1078d1a1331235f3f8fd6cef96cd308;f294c253192abcdd869731edf336ab9b;"2012-06-30 13:40:02";47 
a96e4ec19acb4697234b1d52d1e5263b;11bacff03eb6258b8ac5a206d9006110;"2012-06-30 13:40:02";20 
6922773dad726249fea6280b7a9382e9;c66879c05fa7d70918965dc3dacd57ff;"2012-06-30 13:43:54";36 
6922773dad726249fea6280b7a9382e9;5d29fc3fc1425f41b3f18cf86a827ad7;"2012-06-30 13:43:54";36 
6922773dad726249fea6280b7a9382e9;33a3ebb1f74d8c699406b88eb128e67e;"2012-06-30 13:43:54";36 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 13:44:01";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 13:44:01";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 13:46:23";20 
a9141dc41af1f5346bf4f314a49f1ab6;a1bbaa130b3c72215227edc97ebd0c09;"2012-06-30 13:50:32";26 
a9141dc41af1f5346bf4f314a49f1ab6;cf6a72637c53f6636423a2f12e381f61;"2012-06-30 13:50:32";26 
0310a07877058eca75a6f739d63b66df;b1103d2a5653398cb97e8be30c89d797;"2012-06-30 13:54:29";46 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 13:54:52";21 
9fb011524993c741c20ab05910eefc7f;8ee553bdcc3a48d004a4afe10b9e836d;"2012-06-30 13:54:52";21 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 13:54:52";21 
9fb011524993c741c20ab05910eefc7f;64ad554f7c4eda86e222e3aa388de8f6;"2012-06-30 13:54:52";21 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 13:58:08";20 
a9141dc41af1f5346bf4f314a49f1ab6;9e18543a71bb3b3064c7d0aa9d694afa;"2012-06-30 14:03:45";23 
0310a07877058eca75a6f739d63b66df;b1103d2a5653398cb97e8be30c89d797;"2012-06-30 14:04:05";20 
a0a01441b945a253fd479ea531292bac;fcce7247ae6b316f80fbc1375c9e3f68;"2012-06-30 14:05:11";26 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 14:05:37";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 14:05:37";20 
a9141dc41af1f5346bf4f314a49f1ab6;7cc1a32009fe3aae82cda3e87759a553;"2012-06-30 14:09:45";30 
a9141dc41af1f5346bf4f314a49f1ab6;4f25a2587f3af9d6e1401beec2e251f3;"2012-06-30 14:09:45";30 
0310a07877058eca75a6f739d63b66df;b1103d2a5653398cb97e8be30c89d797;"2012-06-30 14:10:05";69 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 14:10:15";20 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 14:16:14";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 14:16:14";20 
a9141dc41af1f5346bf4f314a49f1ab6;9e18543a71bb3b3064c7d0aa9d694afa;"2012-06-30 14:18:38";27 
0310a07877058eca75a6f739d63b66df;b1103d2a5653398cb97e8be30c89d797;"2012-06-30 14:19:41";99 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-06-30 14:19:41";99 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 14:22:38";20 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 14:26:46";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 14:26:46";20 
a9141dc41af1f5346bf4f314a49f1ab6;7cc1a32009fe3aae82cda3e87759a553;"2012-06-30 14:28:14";98 
a9141dc41af1f5346bf4f314a49f1ab6;a1bbaa130b3c72215227edc97ebd0c09;"2012-06-30 14:28:14";98 
a9141dc41af1f5346bf4f314a49f1ab6;4f25a2587f3af9d6e1401beec2e251f3;"2012-06-30 14:28:14";98 
a0a01441b945a253fd479ea531292bac;fcce7247ae6b316f80fbc1375c9e3f68;"2012-06-30 14:30:23";6 
0310a07877058eca75a6f739d63b66df;b1103d2a5653398cb97e8be30c89d797;"2012-06-30 14:30:29";68 
a96e4ec19acb4697234b1d52d1e5263b;ed60a885507dbd0ce243414097304714;"2012-06-30 14:32:40";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 14:34:54";10 
a0a01441b945a253fd479ea531292bac;fcce7247ae6b316f80fbc1375c9e3f68;"2012-06-30 14:36:23";26 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 14:37:38";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 14:37:38";20 
9fb011524993c741c20ab05910eefc7f;64ad554f7c4eda86e222e3aa388de8f6;"2012-06-30 14:37:38";20 
a9141dc41af1f5346bf4f314a49f1ab6;290fadfc8057e90598e16e10d7f5baa4;"2012-06-30 14:38:10";44 
a9141dc41af1f5346bf4f314a49f1ab6;5455cf23943dddfb011efc540d934fd5;"2012-06-30 14:38:10";44 
a9141dc41af1f5346bf4f314a49f1ab6;f8b1eea76fe92abb729ba0c4dea4daec;"2012-06-30 14:38:10";44 
a9141dc41af1f5346bf4f314a49f1ab6;026d7bb56f8176d6f667a92004d2302e;"2012-06-30 14:38:10";44 
a9141dc41af1f5346bf4f314a49f1ab6;5f4e413cc23349f2efe062f189c4e9e5;"2012-06-30 14:38:10";44 
a9141dc41af1f5346bf4f314a49f1ab6;a220b2c19e3ee948f7d64383040b6409;"2012-06-30 14:38:10";44 
a9141dc41af1f5346bf4f314a49f1ab6;371a5d33e486673d6ecc51861f4ef690;"2012-06-30 14:38:10";44 
a9141dc41af1f5346bf4f314a49f1ab6;450ba00f13dc00632bb4ff4d7ddb5488;"2012-06-30 14:38:10";44 
a96e4ec19acb4697234b1d52d1e5263b;4392e613e83fa8c6a7ff0a55e0a1226c;"2012-06-30 14:42:16";31 
a96e4ec19acb4697234b1d52d1e5263b;1cc0318d5727ae7a91840f5c7ef448f9;"2012-06-30 14:42:16";31 
a96e4ec19acb4697234b1d52d1e5263b;a58516a12b5af126c61c56eac598e1c4;"2012-06-30 14:42:16";31 
a96e4ec19acb4697234b1d52d1e5263b;0a4e9ab0bb439db90ed4fbc3dc914b6b;"2012-06-30 14:42:16";31 
a0a01441b945a253fd479ea531292bac;fcce7247ae6b316f80fbc1375c9e3f68;"2012-06-30 14:42:23";25 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 14:47:04";20 
a9141dc41af1f5346bf4f314a49f1ab6;61cf58795a25a12a7613c050bbb97ca0;"2012-06-30 14:48:02";122 
a9141dc41af1f5346bf4f314a49f1ab6;a1bbaa130b3c72215227edc97ebd0c09;"2012-06-30 14:48:02";122 
a9141dc41af1f5346bf4f314a49f1ab6;284b270558cc50183196d3bc9587efae;"2012-06-30 14:48:02";122 
a96e4ec19acb4697234b1d52d1e5263b;0297427a757adb986880a0ac9b9baae3;"2012-06-30 14:48:16";33 
a96e4ec19acb4697234b1d52d1e5263b;3d202693ad5b77057104172901353b0c;"2012-06-30 14:48:16";33 
a96e4ec19acb4697234b1d52d1e5263b;1dadb6a855be23a8c539f9b5275bf76a;"2012-06-30 14:48:16";33 
a96e4ec19acb4697234b1d52d1e5263b;b589060650338965904da45521b841c9;"2012-06-30 14:48:16";33 
a96e4ec19acb4697234b1d52d1e5263b;a5a04a7369364ddeec1e2b3265d625ef;"2012-06-30 14:48:16";33 
a96e4ec19acb4697234b1d52d1e5263b;b7bec91055b878c28029733db76b9c61;"2012-06-30 14:48:16";33 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 14:48:22";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 14:48:22";20 
a9141dc41af1f5346bf4f314a49f1ab6;70b6e9cf497a4a152e1192a233dab16d;"2012-06-30 14:57:55";135 
a9141dc41af1f5346bf4f314a49f1ab6;9ded593984fa77b0d313e7e010ac3480;"2012-06-30 14:57:55";135 
a9141dc41af1f5346bf4f314a49f1ab6;0705a2239359bbe012b6733ea7f062b7;"2012-06-30 14:57:55";135 
a9141dc41af1f5346bf4f314a49f1ab6;d3cbc105e9c8e812c7c37adcfba1f86a;"2012-06-30 14:57:55";135 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 14:59:19";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 14:59:19";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 14:59:21";20 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-06-30 15:00:31";25 
a9141dc41af1f5346bf4f314a49f1ab6;a1bbaa130b3c72215227edc97ebd0c09;"2012-06-30 15:07:49";35 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 15:10:25";31 
9fb011524993c741c20ab05910eefc7f;8ee553bdcc3a48d004a4afe10b9e836d;"2012-06-30 15:10:25";31 
9fb011524993c741c20ab05910eefc7f;f7e0cca63f042c5296179a878ecb1531;"2012-06-30 15:10:25";31 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 15:10:25";31 
9fb011524993c741c20ab05910eefc7f;64ad554f7c4eda86e222e3aa388de8f6;"2012-06-30 15:10:25";31 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 15:11:43";20 
ff1857a26104cf0a28145763e67facc3;bd14c3fbc05ee8278887e09cb9769e35;"2012-06-30 15:11:43";20 
a9141dc41af1f5346bf4f314a49f1ab6;5455cf23943dddfb011efc540d934fd5;"2012-06-30 15:18:04";21 
9fb011524993c741c20ab05910eefc7f;f531b24a4aadc572d412893b84905122;"2012-06-30 15:21:23";20 
9fb011524993c741c20ab05910eefc7f;e193f726720f25ca055e7c2991628baa;"2012-06-30 15:21:23";20 
9fb011524993c741c20ab05910eefc7f;64ad554f7c4eda86e222e3aa388de8f6;"2012-06-30 15:21:23";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 15:24:00";20 
a9141dc41af1f5346bf4f314a49f1ab6;7cc1a32009fe3aae82cda3e87759a553;"2012-06-30 15:28:14";122 
a9141dc41af1f5346bf4f314a49f1ab6;1d8068c740386c385db803cd5b0de773;"2012-06-30 15:28:14";122 
9fb011524993c741c20ab05910eefc7f;e36727469dbf95c5733aa90bb7d0daa8;"2012-06-30 15:31:42";25 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 15:36:36";20 
0310a07877058eca75a6f739d63b66df;b1103d2a5653398cb97e8be30c89d797;"2012-06-30 15:37:05";20 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-06-30 15:37:05";20 
a9141dc41af1f5346bf4f314a49f1ab6;7cc1a32009fe3aae82cda3e87759a553;"2012-06-30 15:38:26";21 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-06-30 15:41:33";26 
9fb011524993c741c20ab05910eefc7f;097c568c0f7140442392f22e74563d31;"2012-06-30 15:42:12";24 
9fb011524993c741c20ab05910eefc7f;284b270558cc50183196d3bc9587efae;"2012-06-30 15:42:12";24 
a9141dc41af1f5346bf4f314a49f1ab6;c3f98a19957dd68c0ce2e3516735a622;"2012-06-30 15:48:55";33 
a9141dc41af1f5346bf4f314a49f1ab6;5ad42a29e8f44480dc0c34a998cecc57;"2012-06-30 15:48:55";33 
a9141dc41af1f5346bf4f314a49f1ab6;c269dc2e6c899ca1475accc7d0fee6d9;"2012-06-30 15:48:55";33 
a9141dc41af1f5346bf4f314a49f1ab6;6d4881fe098e7006ce6460a25a6f6557;"2012-06-30 15:48:55";33 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 15:49:10";20 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-06-30 15:51:09";26 
9fb011524993c741c20ab05910eefc7f;097c568c0f7140442392f22e74563d31;"2012-06-30 15:52:39";21 
9fb011524993c741c20ab05910eefc7f;10ba6bcda9b2f839d205d2d193069988;"2012-06-30 15:52:39";21 
9fb011524993c741c20ab05910eefc7f;284b270558cc50183196d3bc9587efae;"2012-06-30 15:52:39";21 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-06-30 15:54:26";42 
a96e4ec19acb4697234b1d52d1e5263b;11bacff03eb6258b8ac5a206d9006110;"2012-06-30 15:55:12";26 
a96e4ec19acb4697234b1d52d1e5263b;0f5442db6b83553ad4b499aae9b47890;"2012-06-30 15:55:12";26 
a9141dc41af1f5346bf4f314a49f1ab6;ae087ecc730581b5fc0a296da66f58d9;"2012-06-30 15:59:21";21 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-06-30 16:00:02";26 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 16:01:43";20 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-06-30 16:01:45";70 
9fb011524993c741c20ab05910eefc7f;10ba6bcda9b2f839d205d2d193069988;"2012-06-30 16:03:14";20 
9fb011524993c741c20ab05910eefc7f;284b270558cc50183196d3bc9587efae;"2012-06-30 16:03:14";20 
a96e4ec19acb4697234b1d52d1e5263b;11bacff03eb6258b8ac5a206d9006110;"2012-06-30 16:04:45";20 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-06-30 16:08:28";69 
a9141dc41af1f5346bf4f314a49f1ab6;1e8303efc8f276de11dc09259dfec361;"2012-06-30 16:09:36";41 
a9141dc41af1f5346bf4f314a49f1ab6;a9a5f0ae9a25875a6d8790ca150bc0d3;"2012-06-30 16:09:36";41 
a9141dc41af1f5346bf4f314a49f1ab6;24752481d81c0d927798db3e27c49cc3;"2012-06-30 16:09:36";41 
a9141dc41af1f5346bf4f314a49f1ab6;013223e232e8ea68c9309467a3863dca;"2012-06-30 16:09:36";41 
a9141dc41af1f5346bf4f314a49f1ab6;c269dc2e6c899ca1475accc7d0fee6d9;"2012-06-30 16:09:36";41 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-06-30 16:10:22";26 
9fb011524993c741c20ab05910eefc7f;10ba6bcda9b2f839d205d2d193069988;"2012-06-30 16:13:58";20 
9fb011524993c741c20ab05910eefc7f;284b270558cc50183196d3bc9587efae;"2012-06-30 16:13:58";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 16:14:14";20 
a9141dc41af1f5346bf4f314a49f1ab6;1e8303efc8f276de11dc09259dfec361;"2012-06-30 16:19:34";41 
a9141dc41af1f5346bf4f314a49f1ab6;adcf401b204c53c31baddc665a13d7d6;"2012-06-30 16:19:34";41 
a9141dc41af1f5346bf4f314a49f1ab6;74a3e2cc3e857cab5dc7cf9ca4801d50;"2012-06-30 16:19:34";41 
a9141dc41af1f5346bf4f314a49f1ab6;a9a5f0ae9a25875a6d8790ca150bc0d3;"2012-06-30 16:19:34";41 
a9141dc41af1f5346bf4f314a49f1ab6;24752481d81c0d927798db3e27c49cc3;"2012-06-30 16:19:34";41 
a9141dc41af1f5346bf4f314a49f1ab6;303b453c747caae6cb76fc479366a8db;"2012-06-30 16:19:34";41 
a9141dc41af1f5346bf4f314a49f1ab6;013223e232e8ea68c9309467a3863dca;"2012-06-30 16:19:34";41 
a9141dc41af1f5346bf4f314a49f1ab6;c269dc2e6c899ca1475accc7d0fee6d9;"2012-06-30 16:19:34";41 
d8ea55d0b15ac9322637ad72408d9ca2;156168a1e1bbb4eadb82b0ec371b3a32;"2012-06-30 16:20:15";30 
d8ea55d0b15ac9322637ad72408d9ca2;0fd449736cc530cf9a6597bcb8d45d64;"2012-06-30 16:20:15";30 
d8ea55d0b15ac9322637ad72408d9ca2;f3fee2eee8c79f2895e3f89c7b259c15;"2012-06-30 16:20:15";30 
9fb011524993c741c20ab05910eefc7f;8d5be64b4e90262249f66f15e9c367ef;"2012-06-30 16:24:33";26 
9fb011524993c741c20ab05910eefc7f;10ba6bcda9b2f839d205d2d193069988;"2012-06-30 16:24:33";26 
9fb011524993c741c20ab05910eefc7f;284b270558cc50183196d3bc9587efae;"2012-06-30 16:24:33";26 
a96e4ec19acb4697234b1d52d1e5263b;11bacff03eb6258b8ac5a206d9006110;"2012-06-30 16:26:21";25 
a96e4ec19acb4697234b1d52d1e5263b;0f5442db6b83553ad4b499aae9b47890;"2012-06-30 16:26:21";25 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-06-30 16:26:32";20 
a9141dc41af1f5346bf4f314a49f1ab6;1e8303efc8f276de11dc09259dfec361;"2012-06-30 16:29:31";31 
a9141dc41af1f5346bf4f314a49f1ab6;fa45804c031aa6cd61db4176b3cd5a96;"2012-06-30 16:29:31";31 
a9141dc41af1f5346bf4f314a49f1ab6;a9a5f0ae9a25875a6d8790ca150bc0d3;"2012-06-30 16:29:31";31 
a9141dc41af1f5346bf4f314a49f1ab6;24752481d81c0d927798db3e27c49cc3;"2012-06-30 16:29:31";31 
a9141dc41af1f5346bf4f314a49f1ab6;c269dc2e6c899ca1475accc7d0fee6d9;"2012-06-30 16:29:31";31 
d8ea55d0b15ac9322637ad72408d9ca2;345e59609fba4c7bf51c7f370a346b1c;"2012-06-30 16:29:51";26 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-06-30 16:31:00";28 
9fb011524993c741c20ab05910eefc7f;284b270558cc50183196d3bc9587efae;"2012-06-30 16:35:08";20 
d8ea55d0b15ac9322637ad72408d9ca2;d6a6979e76c1483fb65dffe5644aeae3;"2012-06-30 16:35:51";31 
